scenario_id,fault,run_id,seed,timestamp_s,localization_confidence,lidar_age_ms,cross_modal_consistency,obstacle_distance_m,speed_mps,comm_age_ms,fallback_available,fault_active,scenario_oracle_positive
baseline,none,baseline-s307,307,0.000000,0.933421,43.493176,0.912274,11.954645,2.095532,79.250338,true,false,false
baseline,none,baseline-s307,307,0.100000,0.927181,54.364767,0.924316,12.044312,2.113780,100.594163,true,false,false
baseline,none,baseline-s307,307,0.200000,0.939324,34.853639,0.943893,11.983882,2.110390,74.886514,true,false,false
baseline,none,baseline-s307,307,0.300000,0.935303,52.538188,0.920239,12.066393,2.059961,76.438580,true,false,false
baseline,none,baseline-s307,307,0.400000,0.935464,53.981392,0.923936,12.027139,2.116660,78.332819,true,false,false
baseline,none,baseline-s307,307,0.500000,0.944176,36.419611,0.909755,12.027671,2.112135,70.290091,true,false,false
baseline,none,baseline-s307,307,0.600000,0.952846,19.482501,0.923145,12.030518,2.110694,89.181646,true,false,false
baseline,none,baseline-s307,307,0.700000,0.957014,42.191013,0.907274,12.077842,2.154301,88.101442,true,false,false
baseline,none,baseline-s307,307,0.800000,0.939498,58.014090,0.898217,12.053996,2.129222,77.108891,true,false,false
baseline,none,baseline-s307,307,0.900000,0.948290,56.286630,0.958886,12.082235,2.185365,103.067845,true,false,false
baseline,none,baseline-s307,307,1.000000,0.939350,34.954942,0.924149,12.101655,2.150791,77.737466,true,false,false
baseline,none,baseline-s307,307,1.100000,0.943877,47.081784,0.895694,12.085439,2.128628,66.194379,true,false,false
baseline,none,baseline-s307,307,1.200000,0.923729,60.054529,0.931796,12.102248,2.116394,83.996730,true,false,false
baseline,none,baseline-s307,307,1.300000,0.943125,54.794057,0.917775,12.054818,2.129769,85.398900,true,false,false
baseline,none,baseline-s307,307,1.400000,0.941544,38.867676,0.938462,12.065182,2.131104,61.581565,true,false,false
baseline,none,baseline-s307,307,1.500000,0.954432,53.461222,0.910418,12.095129,2.127023,95.411102,true,false,false
baseline,none,baseline-s307,307,1.600000,0.947958,43.472541,0.925221,12.244384,2.115341,68.383502,true,false,false
baseline,none,baseline-s307,307,1.700000,0.943003,45.948360,0.929010,12.193065,2.134999,100.159316,true,false,false
baseline,none,baseline-s307,307,1.800000,0.915999,44.319549,0.896805,12.123748,2.123331,72.665286,true,false,false
baseline,none,baseline-s307,307,1.900000,0.935996,65.025493,0.933822,12.150004,2.156981,78.301640,true,false,false
baseline,none,baseline-s307,307,2.000000,0.952914,45.699848,0.906611,12.113093,2.139741,86.265545,true,false,false
baseline,none,baseline-s307,307,2.100000,0.929743,34.563140,0.916941,12.103409,2.152750,73.614895,true,false,false
baseline,none,baseline-s307,307,2.200000,0.922921,42.043721,0.921436,12.169887,2.123949,73.876750,true,false,false
baseline,none,baseline-s307,307,2.300000,0.929016,47.458387,0.913894,12.192867,2.180331,36.997906,true,false,false
baseline,none,baseline-s307,307,2.400000,0.921843,53.914509,0.944371,12.187458,2.190306,48.828313,true,false,false
baseline,none,baseline-s307,307,2.500000,0.949807,41.272052,0.918685,12.141756,2.135933,88.491605,true,false,false
baseline,none,baseline-s307,307,2.600000,0.941125,52.696840,0.952616,12.140814,2.137805,82.751983,true,false,false
baseline,none,baseline-s307,307,2.700000,0.933634,59.191137,0.900425,12.215234,2.163704,74.848041,true,false,false
baseline,none,baseline-s307,307,2.800000,0.918581,50.969047,0.886859,12.194642,2.146555,97.945150,true,false,false
baseline,none,baseline-s307,307,2.900000,0.949938,45.186900,0.918122,12.230404,2.149468,71.055112,true,false,false
baseline,none,baseline-s307,307,3.000000,0.946976,56.292281,0.888308,12.208518,2.193682,87.513822,true,false,false
baseline,none,baseline-s307,307,3.100000,0.934047,43.509849,0.921407,12.196838,2.156691,79.386726,true,false,false
baseline,none,baseline-s307,307,3.200000,0.937716,41.791933,0.945513,12.157962,2.211608,72.224535,true,false,false
baseline,none,baseline-s307,307,3.300000,0.935120,45.602843,0.941056,12.236650,2.157449,76.422060,true,false,false
baseline,none,baseline-s307,307,3.400000,0.956153,56.471626,0.907481,12.248807,2.146321,77.781641,true,false,false
baseline,none,baseline-s307,307,3.500000,0.948904,47.745175,0.915927,12.242144,2.145212,58.309604,true,false,false
baseline,none,baseline-s307,307,3.600000,0.967224,58.955307,0.914934,12.280261,2.173892,104.991972,true,false,false
baseline,none,baseline-s307,307,3.700000,0.930428,55.982221,0.898605,12.308394,2.184995,84.293118,true,false,false
baseline,none,baseline-s307,307,3.800000,0.933760,41.792437,0.949122,12.354725,2.185613,68.145563,true,false,false
baseline,none,baseline-s307,307,3.900000,0.925217,52.406265,0.920315,12.300475,2.213655,79.404052,true,false,false
baseline,none,baseline-s307,307,4.000000,0.937117,52.911182,0.919362,12.232851,2.181750,80.155775,true,false,false
baseline,none,baseline-s307,307,4.100000,0.938510,64.461405,0.903972,12.324703,2.184793,80.553157,true,false,false
baseline,none,baseline-s307,307,4.200000,0.955098,55.907259,0.927341,12.346657,2.179225,42.197779,true,false,false
baseline,none,baseline-s307,307,4.300000,0.955272,49.996309,0.919814,12.297527,2.135132,63.784967,true,false,false
baseline,none,baseline-s307,307,4.400000,0.928681,49.668157,0.918327,12.344738,2.203517,80.922764,true,false,false
baseline,none,baseline-s307,307,4.500000,0.937245,47.696861,0.894406,12.235882,2.227178,36.558911,true,false,false
baseline,none,baseline-s307,307,4.600000,0.937859,44.101318,0.894670,12.344909,2.137181,91.854426,true,false,false
baseline,none,baseline-s307,307,4.700000,0.952853,55.942743,0.880644,12.309570,2.178747,66.417080,true,false,false
baseline,none,baseline-s307,307,4.800000,0.951127,65.368454,0.919212,12.306484,2.172523,106.938230,true,false,false
baseline,none,baseline-s307,307,4.900000,0.939264,45.201243,0.898157,12.364240,2.181587,85.693833,true,false,false
baseline,none,baseline-s307,307,5.000000,0.943976,45.633222,0.904927,12.381425,2.158080,62.968134,true,false,false
baseline,none,baseline-s307,307,5.100000,0.944566,54.399425,0.929584,12.394405,2.226411,101.150005,true,false,false
baseline,none,baseline-s307,307,5.200000,0.934091,53.638119,0.937649,12.435847,2.195998,76.725482,true,false,false
baseline,none,baseline-s307,307,5.300000,0.938833,29.123011,0.889590,12.441123,2.186433,68.009563,true,false,false
baseline,none,baseline-s307,307,5.400000,0.951259,50.061268,0.923556,12.288843,2.168972,85.686326,true,false,false
baseline,none,baseline-s307,307,5.500000,0.947592,48.238192,0.918592,12.321588,2.190950,65.606403,true,false,false
baseline,none,baseline-s307,307,5.600000,0.932214,40.181021,0.901220,12.367754,2.142956,78.080859,true,false,false
baseline,none,baseline-s307,307,5.700000,0.945874,50.559879,0.914979,12.357471,2.167462,56.750221,true,false,false
baseline,none,baseline-s307,307,5.800000,0.950781,50.868329,0.920713,12.361508,2.174947,62.897775,true,false,false
baseline,none,baseline-s307,307,5.900000,0.943775,57.485067,0.900901,12.274746,2.151343,76.942915,true,false,false
baseline,none,baseline-s307,307,6.000000,0.943753,51.600755,0.947804,12.370343,2.132910,107.896894,true,false,false
baseline,none,baseline-s307,307,6.100000,0.948541,55.451776,0.896271,12.367406,2.175672,75.479967,true,false,false
baseline,none,baseline-s307,307,6.200000,0.937280,42.339177,0.903340,12.340744,2.118014,86.807759,true,false,false
baseline,none,baseline-s307,307,6.300000,0.924042,57.539294,0.931295,12.412621,2.135022,84.604502,true,false,false
baseline,none,baseline-s307,307,6.400000,0.930390,41.510868,0.918618,12.328476,2.158652,106.585659,true,false,false
baseline,none,baseline-s307,307,6.500000,0.924062,36.486641,0.938298,12.367946,2.207312,79.498088,true,false,false
baseline,none,baseline-s307,307,6.600000,0.936283,39.491675,0.933809,12.323096,2.207076,65.998573,true,false,false
baseline,none,baseline-s307,307,6.700000,0.940914,53.636270,0.869191,12.374250,2.175000,59.614840,true,false,false
baseline,none,baseline-s307,307,6.800000,0.937540,48.980447,0.918968,12.261341,2.162106,119.372212,true,false,false
baseline,none,baseline-s307,307,6.900000,0.948433,33.102856,0.925060,12.377573,2.162629,74.672310,true,false,false
baseline,none,baseline-s307,307,7.000000,0.930317,55.512001,0.908366,12.361780,2.150625,91.484504,true,false,false
baseline,none,baseline-s307,307,7.100000,0.931793,44.743924,0.904964,12.373651,2.142493,72.704513,true,false,false
baseline,none,baseline-s307,307,7.200000,0.931069,51.384279,0.934541,12.377405,2.113976,93.208468,true,false,false
baseline,none,baseline-s307,307,7.300000,0.934095,52.870606,0.928587,12.402170,2.191271,56.285420,true,false,false
baseline,none,baseline-s307,307,7.400000,0.944845,46.745976,0.925637,12.384964,2.150719,72.461220,true,false,false
baseline,none,baseline-s307,307,7.500000,0.930714,47.470078,0.900455,12.281192,2.162267,73.301672,true,false,false
baseline,none,baseline-s307,307,7.600000,0.926255,46.808046,0.932568,12.400694,2.163385,79.969904,true,false,false
baseline,none,baseline-s307,307,7.700000,0.948175,44.146005,0.904358,12.344537,2.153494,95.284872,true,false,false
baseline,none,baseline-s307,307,7.800000,0.924706,48.366166,0.937518,12.363898,2.107349,87.158861,true,false,false
baseline,none,baseline-s307,307,7.900000,0.946765,45.619904,0.938578,12.361549,2.137845,82.847639,true,false,false
baseline,none,baseline-s307,307,8.000000,0.949030,49.198130,0.931214,12.362213,2.139294,76.357547,true,false,false
baseline,none,baseline-s307,307,8.100000,0.942304,57.121950,0.944033,12.261033,2.177565,80.729528,true,false,false
baseline,none,baseline-s307,307,8.200000,0.936432,48.285134,0.930268,12.282783,2.139761,94.262667,true,false,false
baseline,none,baseline-s307,307,8.300000,0.935613,44.561812,0.894856,12.266014,2.134715,94.568057,true,false,false
baseline,none,baseline-s307,307,8.400000,0.938509,46.037156,0.921480,12.299783,2.125702,81.540000,true,false,false
baseline,none,baseline-s307,307,8.500000,0.937388,62.138209,0.896522,12.287147,2.124600,75.926078,true,false,false
baseline,none,baseline-s307,307,8.600000,0.950653,45.468347,0.934586,12.347233,2.111872,93.476559,true,false,false
baseline,none,baseline-s307,307,8.700000,0.912339,44.390371,0.944688,12.348195,2.146498,90.700651,true,false,false
baseline,none,baseline-s307,307,8.800000,0.964452,48.480994,0.904293,12.304371,2.142245,96.944134,true,false,false
baseline,none,baseline-s307,307,8.900000,0.944372,54.529128,0.923641,12.320500,2.076330,59.847592,true,false,false
baseline,none,baseline-s307,307,9.000000,0.954655,42.379280,0.901985,12.260587,2.134645,52.029985,true,false,false
baseline,none,baseline-s307,307,9.100000,0.934655,67.466406,0.920730,12.296105,2.104219,75.531259,true,false,false
baseline,none,baseline-s307,307,9.200000,0.908736,47.924441,0.901820,12.322477,2.146554,85.983249,true,false,false
