scenario_id,fault,run_id,seed,timestamp_s,localization_confidence,lidar_age_ms,cross_modal_consistency,obstacle_distance_m,speed_mps,comm_age_ms,fallback_available,fault_active,scenario_oracle_positive
baseline,none,baseline-s601,601,0.000000,0.945474,56.478454,0.919149,11.980874,2.096211,61.698385,true,false,false
baseline,none,baseline-s601,601,0.100000,0.955062,38.196362,0.903265,12.054824,2.077439,68.481958,true,false,false
baseline,none,baseline-s601,601,0.200000,0.930912,38.732466,0.920930,12.052795,2.081989,73.166522,true,false,false
baseline,none,baseline-s601,601,0.300000,0.937895,43.173919,0.921280,12.069524,2.146418,84.427730,true,false,false
baseline,none,baseline-s601,601,0.400000,0.940014,48.497180,0.911697,11.999614,2.094396,77.654721,true,false,false
baseline,none,baseline-s601,601,0.500000,0.929240,42.877117,0.945420,12.067938,2.142372,90.123863,true,false,false
baseline,none,baseline-s601,601,0.600000,0.929802,43.193885,0.928749,12.138591,2.152216,77.712904,true,false,false
baseline,none,baseline-s601,601,0.700000,0.942757,41.963821,0.937678,12.044209,2.102140,69.060454,true,false,false
baseline,none,baseline-s601,601,0.800000,0.936186,42.833861,0.960242,12.034972,2.127406,89.182853,true,false,false
baseline,none,baseline-s601,601,0.900000,0.942710,39.232809,0.933972,12.013153,2.110367,76.374479,true,false,false
baseline,none,baseline-s601,601,1.000000,0.939750,54.261900,0.900341,12.088779,2.123604,78.017778,true,false,false
baseline,none,baseline-s601,601,1.100000,0.932222,45.754236,0.925613,12.142785,2.086647,79.324544,true,false,false
baseline,none,baseline-s601,601,1.200000,0.929180,30.518884,0.906957,12.086299,2.130125,68.840352,true,false,false
baseline,none,baseline-s601,601,1.300000,0.943203,54.492765,0.883796,12.099018,2.133242,58.793252,true,false,false
baseline,none,baseline-s601,601,1.400000,0.950292,55.677685,0.906951,12.114549,2.172459,82.985858,true,false,false
baseline,none,baseline-s601,601,1.500000,0.955225,40.402971,0.911815,12.148055,2.181504,83.140077,true,false,false
baseline,none,baseline-s601,601,1.600000,0.946307,42.454320,0.914690,12.078812,2.170848,76.787970,true,false,false
baseline,none,baseline-s601,601,1.700000,0.936228,34.033645,0.929699,12.127935,2.116673,55.944174,true,false,false
baseline,none,baseline-s601,601,1.800000,0.928616,46.805827,0.922115,12.191356,2.128648,81.330945,true,false,false
baseline,none,baseline-s601,601,1.900000,0.942105,46.728636,0.907799,12.143531,2.136286,72.937426,true,false,false
baseline,none,baseline-s601,601,2.000000,0.946218,44.753066,0.924269,12.134626,2.141279,64.166467,true,false,false
baseline,none,baseline-s601,601,2.100000,0.945745,32.019774,0.919271,12.206221,2.162166,75.758453,true,false,false
baseline,none,baseline-s601,601,2.200000,0.924258,58.569402,0.925237,12.126733,2.143139,69.546534,true,false,false
baseline,none,baseline-s601,601,2.300000,0.945477,46.034480,0.913670,12.236237,2.154591,88.055296,true,false,false
baseline,none,baseline-s601,601,2.400000,0.932839,51.004801,0.919268,12.197587,2.132621,104.606357,true,false,false
baseline,none,baseline-s601,601,2.500000,0.922513,54.374830,0.907611,12.153156,2.129311,76.913342,true,false,false
baseline,none,baseline-s601,601,2.600000,0.927278,55.780880,0.910309,12.203085,2.146324,65.451053,true,false,false
baseline,none,baseline-s601,601,2.700000,0.924073,51.409441,0.916443,12.204140,2.187441,75.131527,true,false,false
baseline,none,baseline-s601,601,2.800000,0.943385,48.586801,0.925677,12.246227,2.151449,60.389785,true,false,false
baseline,none,baseline-s601,601,2.900000,0.933293,44.156440,0.882855,12.292676,2.211436,83.427691,true,false,false
baseline,none,baseline-s601,601,3.000000,0.939393,41.682949,0.937294,12.205788,2.174675,59.769709,true,false,false
baseline,none,baseline-s601,601,3.100000,0.938225,34.061184,0.897592,12.266492,2.113012,68.192419,true,false,false
baseline,none,baseline-s601,601,3.200000,0.946245,46.261737,0.901155,12.214602,2.179070,89.765604,true,false,false
baseline,none,baseline-s601,601,3.300000,0.941993,40.094314,0.916633,12.276171,2.168225,74.757723,true,false,false
baseline,none,baseline-s601,601,3.400000,0.945458,40.425642,0.907933,12.191899,2.148156,78.317164,true,false,false
baseline,none,baseline-s601,601,3.500000,0.938828,51.882951,0.948009,12.254103,2.174450,85.271725,true,false,false
baseline,none,baseline-s601,601,3.600000,0.938949,43.595976,0.903205,12.277034,2.206858,100.021068,true,false,false
baseline,none,baseline-s601,601,3.700000,0.928692,51.667571,0.923362,12.251558,2.130440,70.288219,true,false,false
baseline,none,baseline-s601,601,3.800000,0.952889,34.231117,0.964186,12.279594,2.134557,90.112796,true,false,false
baseline,none,baseline-s601,601,3.900000,0.931132,44.531272,0.956472,12.230021,2.150155,91.881473,true,false,false
baseline,none,baseline-s601,601,4.000000,0.956152,32.671636,0.929284,12.360103,2.147782,80.275326,true,false,false
baseline,none,baseline-s601,601,4.100000,0.940091,44.578375,0.940527,12.303164,2.131110,81.983775,true,false,false
baseline,none,baseline-s601,601,4.200000,0.942736,57.339128,0.927659,12.320670,2.189807,80.427534,true,false,false
baseline,none,baseline-s601,601,4.300000,0.944010,48.230165,0.899228,12.283085,2.160329,63.286276,true,false,false
baseline,none,baseline-s601,601,4.400000,0.942062,37.898099,0.892880,12.267756,2.215288,77.415898,true,false,false
baseline,none,baseline-s601,601,4.500000,0.931965,48.577129,0.910831,12.295658,2.165152,78.051418,true,false,false
baseline,none,baseline-s601,601,4.600000,0.903224,46.836253,0.954621,12.362876,2.166405,73.179819,true,false,false
baseline,none,baseline-s601,601,4.700000,0.950900,46.343811,0.890974,12.384004,2.181566,79.922927,true,false,false
baseline,none,baseline-s601,601,4.800000,0.948967,40.062280,0.931834,12.331861,2.146209,60.958800,true,false,false
baseline,none,baseline-s601,601,4.900000,0.929712,61.856237,0.918780,12.375564,2.230229,59.526437,true,false,false
baseline,none,baseline-s601,601,5.000000,0.941100,46.911662,0.941105,12.279760,2.200578,79.238244,true,false,false
baseline,none,baseline-s601,601,5.100000,0.928688,51.200967,0.915449,12.305239,2.157461,52.344557,true,false,false
baseline,none,baseline-s601,601,5.200000,0.961219,47.604200,0.928180,12.342408,2.121055,100.676511,true,false,false
baseline,none,baseline-s601,601,5.300000,0.949281,62.071071,0.921714,12.250063,2.172804,71.221222,true,false,false
baseline,none,baseline-s601,601,5.400000,0.928671,41.440000,0.937245,12.310724,2.195306,88.525626,true,false,false
baseline,none,baseline-s601,601,5.500000,0.948817,37.976810,0.941368,12.367613,2.191374,68.351273,true,false,false
baseline,none,baseline-s601,601,5.600000,0.943541,43.499965,0.927945,12.306856,2.153663,104.707216,true,false,false
baseline,none,baseline-s601,601,5.700000,0.938896,49.767247,0.920128,12.267752,2.192227,69.476709,true,false,false
baseline,none,baseline-s601,601,5.800000,0.960340,55.952323,0.921744,12.420424,2.147368,92.852397,true,false,false
baseline,none,baseline-s601,601,5.900000,0.933944,38.858308,0.922767,12.269273,2.167004,79.428156,true,false,false
baseline,none,baseline-s601,601,6.000000,0.940383,47.357247,0.913796,12.351039,2.160619,82.620306,true,false,false
baseline,none,baseline-s601,601,6.100000,0.922626,51.247858,0.910907,12.400227,2.210550,74.971339,true,false,false
baseline,none,baseline-s601,601,6.200000,0.950138,44.756306,0.927571,12.363886,2.164211,82.381411,true,false,false
baseline,none,baseline-s601,601,6.300000,0.945059,55.152258,0.923750,12.340255,2.149313,100.464538,true,false,false
baseline,none,baseline-s601,601,6.400000,0.956314,41.038608,0.916824,12.375819,2.125783,63.679067,true,false,false
baseline,none,baseline-s601,601,6.500000,0.960444,52.346597,0.940888,12.406086,2.105727,79.035280,true,false,false
baseline,none,baseline-s601,601,6.600000,0.957327,54.028375,0.944138,12.351343,2.185767,73.767161,true,false,false
baseline,none,baseline-s601,601,6.700000,0.941869,44.124276,0.908747,12.361584,2.116127,74.385019,true,false,false
baseline,none,baseline-s601,601,6.800000,0.920780,45.228387,0.889462,12.295281,2.209085,90.620864,true,false,false
baseline,none,baseline-s601,601,6.900000,0.925415,59.295079,0.935612,12.360619,2.176884,72.550964,true,false,false
baseline,none,baseline-s601,601,7.000000,0.929141,52.522501,0.940708,12.433217,2.200966,107.251322,true,false,false
baseline,none,baseline-s601,601,7.100000,0.969539,44.629868,0.922867,12.253048,2.208564,57.031260,true,false,false
baseline,none,baseline-s601,601,7.200000,0.905138,58.190064,0.914073,12.337682,2.142957,83.654657,true,false,false
baseline,none,baseline-s601,601,7.300000,0.954159,60.625569,0.922456,12.392933,2.184670,82.688854,true,false,false
baseline,none,baseline-s601,601,7.400000,0.926362,54.656397,0.912051,12.333097,2.162171,89.036886,true,false,false
baseline,none,baseline-s601,601,7.500000,0.911730,35.568201,0.923347,12.303819,2.172786,60.152788,true,false,false
baseline,none,baseline-s601,601,7.600000,0.950322,44.317398,0.911861,12.332249,2.138442,66.852576,true,false,false
baseline,none,baseline-s601,601,7.700000,0.939108,44.765419,0.926410,12.310000,2.148419,82.100616,true,false,false
baseline,none,baseline-s601,601,7.800000,0.934557,45.764153,0.942497,12.344279,2.128530,88.429647,true,false,false
baseline,none,baseline-s601,601,7.900000,0.950712,40.214882,0.912693,12.301001,2.130083,86.756773,true,false,false
baseline,none,baseline-s601,601,8.000000,0.938287,46.270785,0.933371,12.291564,2.113695,96.258956,true,false,false
baseline,none,baseline-s601,601,8.100000,0.949624,56.970101,0.879861,12.286961,2.102387,56.791070,true,false,false
baseline,none,baseline-s601,601,8.200000,0.931632,43.233110,0.918986,12.370034,2.138258,81.495961,true,false,false
baseline,none,baseline-s601,601,8.300000,0.920488,41.709495,0.918168,12.300555,2.163896,94.974201,true,false,false
baseline,none,baseline-s601,601,8.400000,0.950910,44.862003,0.924178,12.350105,2.126166,80.969492,true,false,false
baseline,none,baseline-s601,601,8.500000,0.937844,43.750062,0.889619,12.261510,2.112638,91.609023,true,false,false
baseline,none,baseline-s601,601,8.600000,0.935370,51.245008,0.936708,12.302517,2.140038,80.653427,true,false,false
baseline,none,baseline-s601,601,8.700000,0.954037,60.619559,0.916422,12.287668,2.157445,73.708939,true,false,false
baseline,none,baseline-s601,601,8.800000,0.931071,39.170699,0.919934,12.241265,2.075749,66.396532,true,false,false
baseline,none,baseline-s601,601,8.900000,0.937570,50.912040,0.912618,12.296779,2.081570,50.220672,true,false,false
baseline,none,baseline-s601,601,9.000000,0.923537,43.436369,0.938648,12.230766,2.112535,72.534363,true,false,false
baseline,none,baseline-s601,601,9.100000,0.948661,47.336182,0.910885,12.265590,2.134692,103.940762,true,false,false
baseline,none,baseline-s601,601,9.200000,0.945871,46.281411,0.906628,12.266003,2.109261,54.916396,true,false,false
baseline,none,baseline-s601,601,9.300000,0.947527,52.156590,0.950862,12.250003,2.100556,88.108824,true,false,false
baseline,none,baseline-s601,601,9.400000,0.948151,35.413295,0.951084,12.225541,2.113541,85.890213,true,false,false
baseline,none,baseline-s601,601,9.500000,0.941318,59.479424,0.919980,12.235774,2.067975,81.366057,true,false,false
baseline,none,baseline-s601,601,9.600000,0.936284,54.861007,0.920626,12.314716,2.057078,100.130015,true,false,false
baseline,none,baseline-s601,601,9.700000,0.941008,38.451628,0.917246,12.245663,2.052610,88.419898,true,false,false
baseline,none,baseline-s601,601,9.800000,0.949215,40.427781,0.913136,12.242681,2.103521,65.026469,true,false,false
baseline,none,baseline-s601,601,9.900000,0.940046,47.789740,0.913446,12.240863,2.088987,76.281909,true,false,false
baseline,none,baseline-s601,601,10.000000,0.938117,48.857184,0.943133,12.192711,2.078880,66.457524,true,false,false
baseline,none,baseline-s601,601,10.100000,0.951955,50.635571,0.883635,12.208251,2.069197,48.104170,true,false,false
baseline,none,baseline-s601,601,10.200000,0.935466,54.940430,0.935327,12.274106,2.077081,94.404720,true,false,false
baseline,none,baseline-s601,601,10.300000,0.922633,51.292364,0.914529,12.205023,2.060832,74.839770,true,false,false
baseline,none,baseline-s601,601,10.400000,0.930522,57.320849,0.931410,12.221339,2.070827,64.860848,true,false,false
baseline,none,baseline-s601,601,10.500000,0.952608,45.751299,0.897599,12.191068,2.081852,81.081002,true,false,false
baseline,none,baseline-s601,601,10.600000,0.940053,50.170700,0.931958,12.126397,2.052915,96.106733,true,false,false
baseline,none,baseline-s601,601,10.700000,0.937446,45.750018,0.908506,12.206024,2.089839,70.382512,true,false,false
baseline,none,baseline-s601,601,10.800000,0.945733,41.374941,0.907019,12.185331,2.038879,97.049528,true,false,false
baseline,none,baseline-s601,601,10.900000,0.943443,41.791160,0.917284,12.186767,2.040159,93.430014,true,false,false
baseline,none,baseline-s601,601,11.000000,0.933753,46.038623,0.906760,12.128651,2.060882,90.802355,true,false,false
baseline,none,baseline-s601,601,11.100000,0.926316,51.366020,0.918106,12.139199,2.047040,67.772156,true,false,false
baseline,none,baseline-s601,601,11.200000,0.909693,49.048902,0.898960,12.112061,2.047499,101.063306,true,false,false
