scenario_id,fault,run_id,seed,timestamp_s,localization_confidence,lidar_age_ms,cross_modal_consistency,obstacle_distance_m,speed_mps,comm_age_ms,fallback_available,fault_active,scenario_oracle_positive
cross_modal_disagreement,cross_modal_disagreement,cross_modal_disagreement-s101,101,0.000000,0.933106,45.751228,0.959892,11.980331,2.063887,82.235899,true,false,false
cross_modal_disagreement,cross_modal_disagreement,cross_modal_disagreement-s101,101,0.100000,0.941878,52.833443,0.913375,12.068382,2.118254,114.236635,true,false,false
cross_modal_disagreement,cross_modal_disagreement,cross_modal_disagreement-s101,101,0.200000,0.947109,49.962713,0.946169,12.053819,2.086452,89.763017,true,false,false
cross_modal_disagreement,cross_modal_disagreement,cross_modal_disagreement-s101,101,0.300000,0.932142,56.854929,0.909874,12.041748,2.088709,83.067340,true,false,false
cross_modal_disagreement,cross_modal_disagreement,cross_modal_disagreement-s101,101,0.400000,0.957146,56.359224,0.908691,11.981406,2.129156,68.556111,true,false,false
cross_modal_disagreement,cross_modal_disagreement,cross_modal_disagreement-s101,101,0.500000,0.930866,53.049267,0.897906,12.077204,2.141173,78.640302,true,false,false
cross_modal_disagreement,cross_modal_disagreement,cross_modal_disagreement-s101,101,0.600000,0.929218,46.590685,0.947845,12.060859,2.148068,79.070366,true,false,false
cross_modal_disagreement,cross_modal_disagreement,cross_modal_disagreement-s101,101,0.700000,0.941816,49.525230,0.922795,12.074318,2.140683,95.272046,true,false,false
cross_modal_disagreement,cross_modal_disagreement,cross_modal_disagreement-s101,101,0.800000,0.938450,41.416252,0.908236,12.032394,2.070012,78.278224,true,false,false
cross_modal_disagreement,cross_modal_disagreement,cross_modal_disagreement-s101,101,0.900000,0.930894,61.104113,0.910122,12.021527,2.134111,78.219197,true,false,false
cross_modal_disagreement,cross_modal_disagreement,cross_modal_disagreement-s101,101,1.000000,0.950832,49.287506,0.954670,12.059453,2.132820,72.019579,true,false,false
cross_modal_disagreement,cross_modal_disagreement,cross_modal_disagreement-s101,101,1.100000,0.934313,36.383275,0.931608,12.028989,2.138660,84.782638,true,false,false
cross_modal_disagreement,cross_modal_disagreement,cross_modal_disagreement-s101,101,1.200000,0.945191,36.946822,0.935275,12.076220,2.141685,73.094076,true,false,false
cross_modal_disagreement,cross_modal_disagreement,cross_modal_disagreement-s101,101,1.300000,0.964032,44.129215,0.916480,12.124511,2.097135,71.573444,true,false,false
cross_modal_disagreement,cross_modal_disagreement,cross_modal_disagreement-s101,101,1.400000,0.937565,49.945504,0.913984,12.193428,2.185540,95.762418,true,false,false
cross_modal_disagreement,cross_modal_disagreement,cross_modal_disagreement-s101,101,1.500000,0.939999,52.734263,0.958607,12.201184,2.156173,70.850220,true,false,false
cross_modal_disagreement,cross_modal_disagreement,cross_modal_disagreement-s101,101,1.600000,0.954408,53.760058,0.922138,12.132243,2.107631,57.524325,true,false,false
cross_modal_disagreement,cross_modal_disagreement,cross_modal_disagreement-s101,101,1.700000,0.924941,50.324952,0.924444,12.116483,2.137598,98.356724,true,false,false
cross_modal_disagreement,cross_modal_disagreement,cross_modal_disagreement-s101,101,1.800000,0.925939,45.201064,0.898604,12.233384,2.136225,98.498636,true,false,false
cross_modal_disagreement,cross_modal_disagreement,cross_modal_disagreement-s101,101,1.900000,0.949557,43.628337,0.931969,12.169518,2.160293,81.207313,true,false,false
cross_modal_disagreement,cross_modal_disagreement,cross_modal_disagreement-s101,101,2.000000,0.947990,52.401215,0.906586,12.199569,2.130364,59.884545,true,false,false
cross_modal_disagreement,cross_modal_disagreement,cross_modal_disagreement-s101,101,2.100000,0.935611,41.847674,0.908162,12.132276,2.173394,90.633512,true,false,false
cross_modal_disagreement,cross_modal_disagreement,cross_modal_disagreement-s101,101,2.200000,0.932500,57.553818,0.918724,12.153391,2.128264,84.113966,true,false,false
cross_modal_disagreement,cross_modal_disagreement,cross_modal_disagreement-s101,101,2.300000,0.938998,49.926261,0.973831,12.228890,2.153800,62.982746,true,false,false
cross_modal_disagreement,cross_modal_disagreement,cross_modal_disagreement-s101,101,2.400000,0.935250,43.201157,0.909115,12.102468,2.161454,62.504008,true,false,false
cross_modal_disagreement,cross_modal_disagreement,cross_modal_disagreement-s101,101,2.500000,0.966967,46.369320,0.937317,12.219531,2.140103,81.324018,true,false,false
cross_modal_disagreement,cross_modal_disagreement,cross_modal_disagreement-s101,101,2.600000,0.935031,45.397317,0.919362,12.132840,2.196511,86.108827,true,false,false
cross_modal_disagreement,cross_modal_disagreement,cross_modal_disagreement-s101,101,2.700000,0.938285,57.932310,0.902181,12.116442,2.169432,65.838227,true,false,false
cross_modal_disagreement,cross_modal_disagreement,cross_modal_disagreement-s101,101,2.800000,0.939154,44.086528,0.915763,12.184994,2.162531,88.287957,true,false,false
cross_modal_disagreement,cross_modal_disagreement,cross_modal_disagreement-s101,101,2.900000,0.944437,60.217331,0.930775,12.248613,2.171042,85.678167,true,false,false
cross_modal_disagreement,cross_modal_disagreement,cross_modal_disagreement-s101,101,3.000000,0.937999,38.759945,0.900283,12.164706,2.160733,79.230657,true,false,false
cross_modal_disagreement,cross_modal_disagreement,cross_modal_disagreement-s101,101,3.100000,0.945387,55.832877,0.911282,12.157443,2.150835,77.294077,true,false,false
cross_modal_disagreement,cross_modal_disagreement,cross_modal_disagreement-s101,101,3.200000,0.916583,39.006449,0.899265,12.331294,2.197029,67.565728,true,false,false
cross_modal_disagreement,cross_modal_disagreement,cross_modal_disagreement-s101,101,3.300000,0.933741,48.437594,0.923999,12.264490,2.141093,63.758223,true,false,false
cross_modal_disagreement,cross_modal_disagreement,cross_modal_disagreement-s101,101,3.400000,0.956286,47.604302,0.938266,12.261362,2.178306,81.658796,true,false,false
