scenario_id,fault,run_id,seed,timestamp_s,localization_confidence,lidar_age_ms,cross_modal_consistency,obstacle_distance_m,speed_mps,comm_age_ms,fallback_available,fault_active,scenario_oracle_positive
localization_drift,localization_drift,localization_drift-s809,809,0.000000,0.951156,50.127892,0.928419,11.928701,2.077457,112.615866,true,false,false
localization_drift,localization_drift,localization_drift-s809,809,0.100000,0.944222,43.348687,0.917886,11.998936,2.104862,80.455211,true,false,false
localization_drift,localization_drift,localization_drift-s809,809,0.200000,0.943194,60.234770,0.934624,12.100758,2.174671,95.166286,true,false,false
localization_drift,localization_drift,localization_drift-s809,809,0.300000,0.934906,52.474930,0.919581,11.972177,2.095372,73.215598,true,false,false
localization_drift,localization_drift,localization_drift-s809,809,0.400000,0.953330,51.177565,0.935956,12.048047,2.095354,84.527875,true,false,false
localization_drift,localization_drift,localization_drift-s809,809,0.500000,0.919824,46.995694,0.919105,12.060308,2.124782,74.653519,true,false,false
localization_drift,localization_drift,localization_drift-s809,809,0.600000,0.936031,54.508274,0.893067,12.110291,2.126104,85.711085,true,false,false
localization_drift,localization_drift,localization_drift-s809,809,0.700000,0.943264,42.633880,0.927008,12.154305,2.138243,74.900822,true,false,false
localization_drift,localization_drift,localization_drift-s809,809,0.800000,0.941263,55.116619,0.933907,12.120463,2.111773,77.796082,true,false,false
localization_drift,localization_drift,localization_drift-s809,809,0.900000,0.928234,56.337326,0.923580,12.119909,2.141173,69.935998,true,false,false
localization_drift,localization_drift,localization_drift-s809,809,1.000000,0.935572,43.372746,0.919652,12.077303,2.128261,83.242832,true,false,false
localization_drift,localization_drift,localization_drift-s809,809,1.100000,0.952866,61.431806,0.927286,12.053888,2.145707,112.693665,true,false,false
localization_drift,localization_drift,localization_drift-s809,809,1.200000,0.947693,49.817732,0.914254,12.034607,2.167743,89.206873,true,false,false
localization_drift,localization_drift,localization_drift-s809,809,1.300000,0.929045,40.032833,0.921768,12.152595,2.139138,61.851008,true,false,false
localization_drift,localization_drift,localization_drift-s809,809,1.400000,0.941539,54.817544,0.911302,12.104608,2.111753,91.382067,true,false,false
localization_drift,localization_drift,localization_drift-s809,809,1.500000,0.941562,46.194910,0.944498,12.119621,2.144628,85.664663,true,false,false
localization_drift,localization_drift,localization_drift-s809,809,1.600000,0.949950,52.945646,0.936470,12.150594,2.145950,85.161484,true,false,false
localization_drift,localization_drift,localization_drift-s809,809,1.700000,0.920180,41.674475,0.886924,12.200795,2.176468,92.252814,true,false,false
localization_drift,localization_drift,localization_drift-s809,809,1.800000,0.946108,48.766246,0.922815,12.100858,2.192742,62.108878,true,false,false
localization_drift,localization_drift,localization_drift-s809,809,1.900000,0.956969,50.524742,0.926405,12.152548,2.191921,73.703197,true,false,false
localization_drift,localization_drift,localization_drift-s809,809,2.000000,0.945098,56.453600,0.916061,12.216005,2.203039,70.181808,true,false,false
localization_drift,localization_drift,localization_drift-s809,809,2.100000,0.905951,38.209951,0.927960,12.222653,2.131748,76.327144,true,false,false
localization_drift,localization_drift,localization_drift-s809,809,2.200000,0.944823,40.311612,0.928077,12.299365,2.169986,100.359324,true,false,false
localization_drift,localization_drift,localization_drift-s809,809,2.300000,0.911930,52.764121,0.924410,12.237515,2.149677,74.559156,true,false,false
localization_drift,localization_drift,localization_drift-s809,809,2.400000,0.912665,46.096723,0.961597,12.223339,2.140623,73.450524,true,false,false
